Volume(mm),Year,Station_Code,Data_Type,Date_x,Month,Measurer,Daily_max_vol,Day_max_vol,Rain_days,Monthly_total_vol,Annual_vol,Vol_fortnight1_x,Vol_fortnight2_x,Vol_week1_x,Vol_week2_x,Vol_week3_x,Vol_week4_x,Day01,Day02,Day03,Day04,Day05,Day06,Day07,Day08,Day09,Day10,Day11,Day12,Day13,Day14,Day15,Day16,Day17,Day18,Day19,Day20,Day21,Day22,Day23,Day24,Day25,Day26,Day27,Day28,Day29,Day30,Day31,Date_y,River position (m),Monthly_total_vol ,Vol_fortnight1_y,Vol_fortnight2_y,Vf_mean,Vol_week1_y,Vol_week2_y,Vol_week3_y,Vol_week4_y,Vw_mean,Select
1859.4,1984.0,2951010.0,Raw,1984-10-01,October,Pluviometer,40.2,6.0,8.0,154.1,,77.6,76.5,67.4,10.2,25.3,51.2,0.0,0.0,0.0,9.0,18.2,40.2,0.0,0.0,9.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.2,,,,,,,,,,,,
1859.4,1984.0,2951010.0,Raw,1984-09-01,September,Pluviometer,19.2,27.0,7.0,79.2,,18.4,60.8,0.0,18.4,3.7,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,1.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.6,19.2,0.0,4.3,0.0,,,,,,,,,,,,,
1859.4,1984.0,2951010.0,Raw,1984-08-01,August,Pluviometer,42.0,9.0,10.0,155.0,,127.8,27.2,77.1,50.7,2.3,24.9,0.0,30.2,0.0,0.0,1.2,14.2,9.2,22.3,42.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,1.2,23.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1859.4,1984.0,2951010.0,Raw,1984-07-01,July,Pluviometer,47.9,6.0,11.0,226.8,,172.6,54.2,137.2,35.4,54.2,0.0,0.0,0.0,0.0,19.6,17.0,47.9,5.2,47.5,0.0,0.0,0.0,0.0,22.2,13.2,0.0,17.3,0.0,0.0,0.0,17.4,11.2,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1859.4,1984.0,2951010.0,Raw,1984-06-01,June,Pluviometer,64.3,19.0,13.0,291.1,,153.1,138.0,131.6,21.5,120.7,17.3,0.0,0.0,0.0,40.3,50.7,37.6,3.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,4.2,2.2,17.3,0.0,64.3,3.4,17.2,0.0,16.3,0.0,0.0,0.0,17.3,0.0,0.0,0.0,,,,,,,,,,,,,
1859.4,1984.0,2951010.0,Raw,1984-05-01,May,Pluviometer,50.0,7.0,10.0,251.0,,160.0,91.0,89.0,71.0,81.7,9.3,0.0,0.0,0.0,0.0,0.0,14.0,50.0,25.0,0.0,21.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,30.7,0.0,17.3,3.1,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,,,,,,,,,,,,
1859.4,1984.0,2951010.0,Raw,1984-04-01,April,Pluviometer,26.0,23.0,9.0,151.7,,17.5,134.2,17.5,0.0,130.7,3.5,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,24.2,6.5,0.0,24.2,24.8,26.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,,,,,,,,,,,,,
1859.4,1984.0,2951010.0,Raw,1984-03-01,March,Pluviometer,24.0,29.0,5.0,50.7,,11.3,39.4,9.2,2.1,11.6,27.8,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,3.8,0.0,0.0,0.0,24.0,0.0,0.0,,,,,,,,,,,,
1859.4,1984.0,2951010.0,Raw,1984-02-01,February,Pluviometer,25.2,25.0,14.0,177.8,,56.9,120.9,32.5,24.4,12.3,108.6,0.0,15.2,3.5,0.0,13.8,0.0,0.0,0.0,0.0,13.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,4.5,7.8,19.5,0.0,18.0,25.2,13.1,11.0,9.8,12.0,,,,,,,,,,,,,,
1859.4,1984.0,2951010.0,Raw,1984-01-01,January,Pluviometer,25.8,27.0,17.0,191.5,,84.7,106.8,52.0,32.7,40.1,66.7,0.0,7.5,9.0,10.0,0.0,25.5,0.0,0.0,0.0,0.0,6.2,7.0,0.0,0.0,19.5,4.6,18.5,0.0,0.0,13.0,4.0,0.0,0.0,0.0,4.2,9.0,25.8,0.0,2.0,23.2,2.5,,,,,,,,,,,,
987.1,1985.0,2951010.0,Raw,1985-12-01,December,Pluviometer,,,,,987.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987.1,1985.0,2951010.0,Raw,1985-11-01,November,Pluviometer,12.0,1.0,2.0,21.2,,21.2,0.0,12.0,9.2,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
987.1,1985.0,2951010.0,Raw,1985-10-01,October,Pluviometer,15.0,22.0,2.0,21.0,,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
987.1,1985.0,2951010.0,Raw,1985-09-01,September,Pluviometer,20.1,15.0,7.0,99.6,,51.6,48.0,0.0,51.6,28.5,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.5,6.0,20.1,13.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,,,,,,,,,,,,,
987.1,1985.0,2951010.0,Raw,1985-08-01,August,Pluviometer,25.0,17.0,9.0,124.1,,46.3,77.8,0.0,46.3,52.3,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.8,16.5,16.0,0.0,0.0,0.0,0.0,25.0,0.0,15.5,11.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,5.5,0.0,,,,,,,,,,,,
987.1,1985.0,2951010.0,Raw,1985-07-01,July,Pluviometer,26.0,6.0,10.0,120.1,,76.9,43.2,63.9,13.0,3.0,40.2,20.2,5.6,0.0,0.0,4.9,26.0,7.2,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,15.0,,,,,,,,,,,,
987.1,1985.0,2951010.0,Raw,1985-06-01,June,Pluviometer,25.3,2.0,6.0,78.4,,40.4,38.0,29.1,11.3,25.0,13.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,3.8,0.0,7.5,0.0,0.0,0.0,3.8,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,
987.1,1985.0,2951010.0,Raw,1985-05-01,May,Pluviometer,25.4,10.0,11.0,132.4,,59.7,72.7,9.3,50.4,46.5,26.2,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.8,25.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,13.8,0.0,11.5,6.0,0.0,0.0,0.0,5.2,15.0,6.0,0.0,0.0,,,,,,,,,,,,
987.1,1985.0,2951010.0,Raw,1985-04-01,April,Pluviometer,55.8,16.0,7.0,145.5,,65.5,80.0,40.0,25.5,55.8,24.2,0.0,0.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.2,0.0,0.0,15.0,0.0,,,,,,,,,,,,,
987.1,1985.0,2951010.0,Raw,1985-03-01,March,Pluviometer,25.8,25.0,7.0,117.2,,40.4,76.8,10.2,30.2,34.5,42.3,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,14.0,16.2,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,25.8,0.0,0.0,16.5,0.0,0.0,0.0,,,,,,,,,,,,
987.1,1985.0,2951010.0,Raw,1985-02-01,February,Pluviometer,22.2,21.0,8.0,79.6,,23.3,56.3,5.1,18.2,56.3,0.0,0.0,3.5,0.0,1.6,0.0,0.0,0.0,0.0,15.0,3.2,0.0,0.0,0.0,0.0,16.8,0.0,0.0,12.2,0.0,5.1,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
987.1,1985.0,2951010.0,Raw,1985-01-01,January,Pluviometer,25.2,28.0,5.0,48.0,,11.3,36.7,6.5,4.8,0.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,25.2,0.0,6.0,0.0,,,,,,,,,,,,
1515.7,1986.0,2951010.0,Raw,1986-12-01,December,Pluviometer,22.8,25.0,7.0,98.6,1515.7,8.1,90.5,5.6,2.5,49.7,40.8,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,22.5,5.0,0.0,22.2,0.0,0.0,18.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1515.7,1986.0,2951010.0,Raw,1986-11-01,November,Pluviometer,100.2,29.0,8.0,216.7,,40.6,176.1,40.6,0.0,25.5,150.6,0.0,13.0,12.5,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,50.4,100.2,0.0,,,,,,,,,,,,,
1515.7,1986.0,2951010.0,Raw,1986-10-01,October,Pluviometer,75.0,10.0,6.0,136.8,,117.5,19.3,17.5,100.0,13.8,5.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.5,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,,,,,,,,,,,,
1515.7,1986.0,2951010.0,Raw,1986-09-01,September,Pluviometer,25.6,16.0,8.0,111.1,,5.0,106.1,0.0,5.0,79.6,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.6,21.0,4.5,8.5,0.0,0.0,0.0,20.0,21.0,0.0,5.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1515.7,1986.0,2951010.0,Raw,1986-08-01,August,Pluviometer,27.5,5.0,6.0,120.1,,120.1,0.0,52.6,67.5,0.0,0.0,0.0,0.0,0.0,25.1,27.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,16.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1515.7,1986.0,2951010.0,Raw,1986-07-01,July,Pluviometer,32.0,20.0,9.0,102.0,,1.0,101.0,1.0,0.0,94.5,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,25.5,13.0,32.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,,,,,,,,,,,,
1515.7,1986.0,2951010.0,Raw,1986-06-01,June,Pluviometer,120.0,15.0,6.0,187.0,,157.5,29.5,24.5,133.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,21.0,3.5,0.0,0.0,0.0,13.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,18.5,,,,,,,,,,,,,
1515.7,1986.0,2951010.0,Raw,1986-05-01,May,Pluviometer,31.5,30.0,7.0,124.3,,19.2,105.1,0.0,19.2,30.4,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,25.4,0.0,5.0,0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,31.5,18.0,,,,,,,,,,,,
1515.7,1986.0,2951010.0,Raw,1986-04-01,April,Pluviometer,25.8,26.0,8.0,139.1,,113.3,25.8,36.5,76.8,0.0,25.8,0.0,18.0,18.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.2,5.5,0.0,18.2,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1515.7,1986.0,2951010.0,Raw,1986-03-01,March,Pluviometer,25.5,16.0,8.0,107.7,,52.0,55.7,20.2,31.8,55.7,0.0,15.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,14.0,0.0,0.0,17.8,0.0,25.5,10.0,5.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1515.7,1986.0,2951010.0,Raw,1986-02-01,February,Pluviometer,18.2,10.0,7.0,72.4,,34.2,38.2,11.0,23.2,16.5,21.7,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,18.2,5.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.2,0.0,0.0,13.5,,,,,,,,,,,,,,,
1515.7,1986.0,2951010.0,Raw,1986-01-01,January,Pluviometer,60.0,19.0,4.0,99.9,,0.0,99.9,0.0,0.0,65.5,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,28.9,,,,,,,,,,,,
1283.3,1987.0,2951010.0,Raw,1987-12-01,December,Pluviometer,25.1,4.0,7.0,76.7,1283.3,33.6,43.1,33.6,0.0,26.6,16.5,0.0,0.0,3.0,25.1,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,5.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,,,,,,,,,,,,
1283.3,1987.0,2951010.0,Raw,1987-11-01,November,Pluviometer,25.3,5.0,7.0,105.5,,102.5,3.0,54.0,48.5,3.0,0.0,0.0,0.0,6.5,0.0,25.3,5.0,17.2,0.0,25.0,0.0,0.0,0.0,0.0,0.0,23.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1283.3,1987.0,2951010.0,Raw,1987-10-01,October,Pluviometer,25.0,1.0,6.0,67.2,,54.0,13.2,28.5,25.5,5.2,8.0,25.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1283.3,1987.0,2951010.0,Raw,1987-09-01,September,Pluviometer,25.0,10.0,8.0,95.3,,55.5,39.8,12.2,43.3,18.3,21.5,0.0,3.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.8,0.0,0.0,0.0,5.5,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,19.0,,,,,,,,,,,,,
1283.3,1987.0,2951010.0,Raw,1987-08-01,August,Pluviometer,28.0,6.0,14.0,189.1,,84.6,104.5,33.1,51.5,52.8,51.7,0.0,0.0,5.1,0.0,0.0,28.0,0.0,0.0,0.0,0.0,4.2,26.1,3.2,0.0,18.0,23.2,17.8,0.0,4.3,7.5,0.0,0.0,0.0,5.0,3.2,0.0,0.0,0.0,18.0,25.5,0.0,,,,,,,,,,,,
1283.3,1987.0,2951010.0,Raw,1987-07-01,July,Pluviometer,24.0,28.0,10.0,141.6,,105.8,35.8,70.6,35.2,6.6,29.2,4.5,14.0,22.5,0.0,0.0,0.0,23.1,6.5,0.0,0.0,0.0,22.0,0.0,13.2,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,24.0,0.0,0.0,0.0,,,,,,,,,,,,
1283.3,1987.0,2951010.0,Raw,1987-06-01,June,Pluviometer,25.1,4.0,6.0,64.9,,59.4,5.5,29.6,29.8,0.0,5.5,0.0,0.0,4.5,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,1.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1283.3,1987.0,2951010.0,Raw,1987-05-01,May,Pluviometer,25.2,7.0,8.0,113.7,,84.9,28.8,58.6,26.3,28.8,0.0,6.6,9.0,0.0,0.0,0.0,0.0,25.2,17.8,0.0,0.0,0.0,6.2,20.1,0.0,0.0,6.8,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1283.3,1987.0,2951010.0,Raw,1987-04-01,April,Pluviometer,33.0,19.0,9.0,152.4,,92.6,59.8,33.5,59.1,59.8,0.0,0.0,22.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.9,15.0,5.2,0.0,0.0,0.0,18.8,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
1283.3,1987.0,2951010.0,Raw,1987-03-01,March,Pluviometer,20.0,26.0,6.0,53.2,,15.5,37.7,3.0,12.5,17.7,20.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.2,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1283.3,1987.0,2951010.0,Raw,1987-02-01,February,Pluviometer,25.5,2.0,11.0,123.1,,60.8,62.3,30.3,30.5,37.5,24.8,0.0,25.5,0.0,0.0,0.0,4.8,0.0,25.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,14.0,5.0,15.0,0.0,0.0,5.5,15.8,3.5,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
1283.3,1987.0,2951010.0,Raw,1987-01-01,January,Pluviometer,25.0,28.0,8.0,100.6,,64.6,36.0,26.5,38.1,11.0,25.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,24.2,18.0,0.0,15.1,5.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,
1334.1,1988.0,2951010.0,Raw,1988-12-01,December,Pluviometer,6.2,28.0,5.0,22.3,1334.1,5.5,16.8,5.5,0.0,5.6,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,5.0,0.0,0.0,1988-09-01,15.56,357.8,127.5,230.3,178.9,15.5,112.0,165.7,64.6,88.3,2.0
1334.1,1988.0,2951010.0,Raw,1988-11-01,November,Pluviometer,33.1,23.0,9.0,156.4,,33.8,122.6,0.0,33.8,96.3,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,15.0,0.0,0.0,0.0,0.0,20.2,0.0,18.0,0.0,25.0,33.1,3.5,0.0,0.0,19.0,0.0,3.8,0.0,,1988-09-01,15.56,357.8,127.5,230.3,178.9,15.5,112.0,165.7,64.6,88.3,2.0
1334.1,1988.0,2951010.0,Raw,1988-10-01,October,Pluviometer,75.0,31.0,4.0,125.7,,18.0,107.7,0.0,18.0,0.0,107.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,25.5,0.0,0.0,0.0,75.0,1988-09-01,15.56,357.8,127.5,230.3,178.9,15.5,112.0,165.7,64.6,88.3,2.0
1334.1,1988.0,2951010.0,Raw,1988-09-01,September,Pluviometer,83.2,19.0,14.0,357.8,,127.5,230.3,15.5,112.0,165.7,64.6,0.0,7.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,6.3,13.2,25.0,55.0,12.5,0.0,0.0,0.0,0.0,83.2,8.0,60.0,0.0,14.5,0.0,26.8,6.5,0.0,31.3,0.0,0.0,,1988-09-01,15.56,357.8,127.5,230.3,178.9,15.5,112.0,165.7,64.6,88.3,2.0
1334.1,1988.0,2951010.0,Raw,1988-08-01,August,Pluviometer,6.0,21.0,2.0,11.0,,5.0,6.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988-09-01,15.56,357.8,127.5,230.3,178.9,15.5,112.0,165.7,64.6,88.3,2.0
1334.1,1988.0,2951010.0,Raw,1988-07-01,July,Pluviometer,17.0,6.0,4.0,48.0,,30.0,18.0,30.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988-09-01,15.56,357.8,127.5,230.3,178.9,15.5,112.0,165.7,64.6,88.3,2.0
1334.1,1988.0,2951010.0,Raw,1988-06-01,June,Pluviometer,71.0,9.0,8.0,222.1,,126.9,95.2,30.3,96.6,79.2,16.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.3,71.0,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,70.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,,1988-09-01,15.56,357.8,127.5,230.3,178.9,15.5,112.0,165.7,64.6,88.3,2.0
1334.1,1988.0,2951010.0,Raw,1988-05-01,May,Pluviometer,25.3,27.0,5.0,55.5,,30.2,25.3,27.2,3.0,0.0,25.3,0.0,4.0,0.0,0.0,0.0,18.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,1988-09-01,15.56,357.8,127.5,230.3,178.9,15.5,112.0,165.7,64.6,88.3,2.0
1334.1,1988.0,2951010.0,Raw,1988-04-01,April,Pluviometer,25.0,25.0,5.0,67.1,,38.1,29.0,17.0,21.1,4.0,25.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,,1988-09-01,15.56,357.8,127.5,230.3,178.9,15.5,112.0,165.7,64.6,88.3,2.0
1334.1,1988.0,2951010.0,Raw,1988-03-01,March,Pluviometer,28.5,15.0,2.0,43.8,,28.5,15.3,0.0,28.5,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,1988-09-01,15.56,357.8,127.5,230.3,178.9,15.5,112.0,165.7,64.6,88.3,2.0
1334.1,1988.0,2951010.0,Raw,1988-02-01,February,Pluviometer,28.0,26.0,6.0,78.5,,4.2,74.3,4.2,0.0,38.3,36.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,13.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,8.0,0.0,,,1988-09-01,15.56,357.8,127.5,230.3,178.9,15.5,112.0,165.7,64.6,88.3,2.0
1334.1,1988.0,2951010.0,Raw,1988-01-01,January,Pluviometer,28.0,5.0,11.0,145.9,,48.7,97.2,33.5,15.2,28.5,68.7,0.0,0.0,0.0,0.0,28.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,13.0,0.0,0.0,15.5,0.0,0.0,0.0,6.0,15.8,0.0,8.0,2.4,12.0,24.5,1988-09-01,15.56,357.8,127.5,230.3,178.9,15.5,112.0,165.7,64.6,88.3,2.0
1163.7,1989.0,2951010.0,Raw,1989-12-01,December,Pluviometer,15.8,18.0,4.0,47.3,1163.7,15.5,31.8,0.0,15.5,15.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,4.8,1989-09-01,17.98,260.4,215.3,45.1,130.2,24.7,190.6,17.0,28.1,26.4,2.0
1163.7,1989.0,2951010.0,Raw,1989-11-01,November,Pluviometer,25.7,23.0,7.0,97.5,,28.8,68.7,7.5,21.3,47.5,21.2,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.8,0.0,25.7,12.2,9.0,0.0,0.0,0.0,0.0,0.0,,1989-09-01,17.98,260.4,215.3,45.1,130.2,24.7,190.6,17.0,28.1,26.4,2.0
1163.7,1989.0,2951010.0,Raw,1989-10-01,October,Pluviometer,17.5,27.0,6.0,63.4,,38.7,24.7,22.7,16.0,0.0,24.7,0.0,0.0,15.5,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,17.5,0.0,0.0,0.0,0.0,1989-09-01,17.98,260.4,215.3,45.1,130.2,24.7,190.6,17.0,28.1,26.4,2.0
1163.7,1989.0,2951010.0,Raw,1989-09-01,September,Pluviometer,91.0,12.0,9.0,260.4,,215.3,45.1,24.7,190.6,17.0,28.1,0.0,0.0,0.0,0.0,0.0,11.7,13.0,0.0,0.0,0.0,15.8,91.0,72.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,22.8,5.3,0.0,0.0,0.0,0.0,0.0,,1989-09-01,17.98,260.4,215.3,45.1,130.2,24.7,190.6,17.0,28.1,26.4,2.0
